Id,Number of gates,Parameterized gates,Non-local gates,Training time,Training iterations,CrossEntropy,Accuracy,Hilbert-Schmidt norm,Meyer Wallach
1798,29,13,12,296.54398941993713,21,0.9909145650503337,0.6,0.1345054690469791,0.9640132002199288
1799,29,16,8,614.7509527206421,46,0.8047489461764135,0.6666666666666666,0.12683561718452566,0.9499404446284961
1800,28,12,11,768.175589799881,63,0.7752820340650418,0.6,0.1494572021082925,0.9443631383321056
1801,26,7,12,738.7921044826508,47,0.7671218736940152,0.6666666666666666,0.28252441598135664,0.9165819659357556
1802,28,17,5,356.7578010559082,29,0.8751571913157489,0.6,0.1254203393282805,0.865991298302152
1803,27,12,11,797.205235004425,60,0.5829285628915637,0.8,0.1311542732516166,0.8996509300166895
1804,28,12,11,555.5620422363281,23,0.9518752923940951,0.4666666666666667,0.14050677118162003,0.9265882272437496
1805,23,4,15,160.70424723625183,29,0.9681641102162798,0.4666666666666667,0.45431127425680357,0.9010528770016838
1806,26,12,10,825.7867968082428,71,0.38038150335487964,0.9333333333333333,0.27730024374924506,0.8731612928343948
1807,29,14,9,779.2788529396057,61,0.6489922824088749,0.8,0.13001937658823762,0.8616880755488681
1808,28,13,13,456.2276186943054,32,0.716145586459658,0.6666666666666666,0.2786107861867281,0.9406797119821755
1809,28,13,12,1533.346523284912,57,0.6646859262319763,0.9333333333333333,0.14013035953846847,0.9692426782045352
1810,28,11,12,294.62982964515686,24,0.6834270662310152,0.8,0.13479109834158573,0.8808078548910765
1811,31,18,9,1002.2917439937592,61,0.7279227396498229,0.7333333333333333,0.1309201505114397,0.9294972566962
1812,28,11,13,526.5930678844452,43,0.6970545783011942,0.7333333333333333,0.12306038890692388,0.9690048163580325
1813,27,16,7,512.8821234703064,41,0.7739281128273562,0.8,0.1261231272692787,0.7875549689467174
1814,20,5,12,202.5786018371582,34,0.9900824017658311,0.4666666666666667,0.2751796676049665,0.9406843787762628
1815,28,13,9,393.9832036495209,34,0.5784522608929296,0.8,0.14156383910700476,0.8229933101691986
1816,25,10,13,955.8720316886902,81,0.7709929937235066,0.7333333333333333,0.13496331488937613,0.9999987221316686
1817,24,9,14,1507.0903582572937,71,1.046408011847335,0.4,0.28638400059298996,0.8282995712478531
1818,30,18,9,523.2159285545349,39,0.7626776961507841,0.8,0.13213122532287075,0.9390000565556664
1819,23,8,13,639.4159994125366,34,0.9535659728887709,0.6,0.13206656242259707,0.681775537498352
1820,27,9,12,199.69298934936523,20,0.8249634282195474,0.8,0.12837982228851197,0.9999984453135309
1821,26,9,14,244.64997053146362,28,0.792022063465306,0.7333333333333333,0.27903290406887404,0.7489523265495466
1822,34,21,6,1380.7107162475586,43,0.5737619989075972,0.8,0.1416443263367374,0.7536029047016739
1823,27,17,8,546.9468703269958,38,0.640841218106214,0.8666666666666667,0.13589480765847062,0.809464992731775
1824,25,9,11,242.71260261535645,23,0.549221589314834,0.6666666666666666,0.13594530439031058,0.8501726280455503
1825,24,9,11,487.6705753803253,26,0.7277408835799848,0.5333333333333333,0.1483840078200255,1.0000011767403167
1826,28,12,12,561.2630157470703,41,0.6874975398389885,0.8,0.1477492637967173,0.8461606811703214
1827,28,15,12,724.6262624263763,47,0.7343667249359588,0.5333333333333333,0.1339084822754403,0.9154679804831314
1828,29,14,12,1832.8646218776703,58,0.2902577370713329,0.9333333333333333,0.28682376059861747,0.9662998834588712
1829,26,11,10,677.0465910434723,33,0.7679961322750662,0.8,0.13445526689937543,0.7412449412107063
1830,20,7,7,465.7783319950104,37,0.9584955471553221,0.6,0.27804937399779117,0.8485524345350524
1831,24,10,10,302.5734214782715,31,0.9142865238354194,0.6,0.14421306424979402,0.7032229894571622
1832,27,14,12,412.79101610183716,27,0.7992696978720341,0.6666666666666666,0.13426147174398093,0.8863734534633225
1833,27,17,9,537.089985370636,44,0.8081560180673987,0.5333333333333333,0.1322871266839162,0.7823073188671447
1834,28,10,13,529.7977275848389,49,1.070699431392826,0.4,0.2812835882559163,0.8189748318063375
1835,29,16,11,1057.438616991043,68,0.550670647577006,1.0,0.12526374178441196,0.934937701795987
1836,26,11,9,299.90052938461304,28,1.0275094639772562,0.5333333333333333,0.1426948096775659,0.9744039893887682
1837,28,17,9,472.6849195957184,26,0.811182608952994,0.6666666666666666,0.14344502208524484,0.8780514615436644
1838,25,12,10,750.5655655860901,58,0.5616552996226839,0.8,0.1350658607547297,0.8417879604812362
1839,28,18,9,806.0728363990784,26,0.7690215871239456,0.8,0.14114436971731317,0.8654030147061148
1840,29,14,12,765.3431701660156,64,0.5096916355010094,1.0,0.14787199519462163,0.8931528690250568
1841,26,12,10,1205.1369667053223,50,0.624708127836194,0.8,0.2924454837405211,0.7398686611618487
1842,26,12,9,583.2549846172333,49,1.0450024650852328,0.6666666666666666,0.2817303513893123,0.47941528375644127
1843,29,13,7,929.3508443832397,39,0.8217435040003722,0.5333333333333333,0.1327226164518451,0.7352952796741089
1844,30,11,9,706.2022216320038,69,0.8374640083914661,0.6666666666666666,0.13559248734015542,0.9510955740007241
1845,18,4,13,345.5443217754364,35,1.0424932313955038,0.26666666666666666,0.28250447213481317,0.5662705780714229
1846,26,11,12,1188.8336305618286,50,0.756978121246089,0.5333333333333333,0.1423873489089329,0.9731778412901632
1847,23,7,14,268.0549943447113,29,0.8271929750884409,0.7333333333333333,0.14598707835562347,0.8379350675555202
1848,25,12,11,276.71489357948303,20,0.6734511997130379,0.8,0.14217808730025244,0.8856354539052768
1849,29,14,7,409.88038396835327,48,0.6740862775932016,0.7333333333333333,0.14419228382854243,0.908981059781728
1850,24,8,11,237.4522831439972,28,0.7661501712358529,0.6,0.1388458603255468,0.7624202027595831
1851,25,10,13,947.9414031505585,79,0.6910517451269279,0.6,0.1253198418347912,1.0000009965189773
1852,28,17,8,1556.4072828292847,91,0.6011421614399424,0.8,0.1449978636739815,0.9157013190320419
1853,27,12,9,495.9809663295746,21,0.866742031579042,0.7333333333333333,0.1397818164239518,0.9696608311376912
1854,31,16,11,515.0748519897461,43,0.5204569455811485,0.8666666666666667,0.14689804223708933,0.9190946348978908
1855,26,14,9,433.53262162208557,34,0.7763884918174128,0.8,0.133745609860817,0.8489582278040434
1856,29,15,10,393.81879448890686,25,0.750428347426596,0.7333333333333333,0.13601327388928247,0.9353020614467746
1857,26,15,9,456.9966495037079,32,0.735919329690599,0.6666666666666666,0.14671414606852673,0.6899103816971998
1858,31,17,10,816.6775171756744,50,0.7616058446757151,0.8,0.12247135305119615,0.9564666216266415
1859,35,19,9,1493.8045835494995,77,0.49881586334064054,0.9333333333333333,0.13786258845561825,0.8876492438633062
1860,27,14,10,1125.192416191101,41,0.5119309357009708,0.9333333333333333,0.13480615239347346,0.8850587605306737
1861,32,22,5,445.79496002197266,37,0.6388907548726027,0.8666666666666667,0.13792981802452803,0.8297161008105282
1862,25,5,13,554.6743078231812,44,0.8977164324413367,0.4666666666666667,0.28115746670175396,0.9292568892026211
1863,29,14,11,1586.8426814079285,61,0.5793598000043664,0.9333333333333333,0.13319243251071455,0.9255019065325505
1864,30,16,9,524.561469078064,32,0.9733469781957865,0.6,0.13701974984665777,0.9268643912727711
1865,37,18,8,676.0847480297089,40,0.608970336372842,0.9333333333333333,0.14013373586860545,0.7955540206150843
1866,31,15,8,797.2375741004944,57,0.5930944107392406,0.8,0.14242107046731706,1.0000019602218142
1867,27,16,7,646.6337351799011,48,0.5514129798406222,0.9333333333333333,0.131989406104769,0.9330780342625282
1868,19,5,8,286.4439778327942,32,0.733357070189854,0.7333333333333333,0.12910457770594214,0.9999977091020895
1869,26,15,8,584.0451107025146,53,0.938125911676206,0.4666666666666667,0.14179832330827516,0.8725813084359061
1870,30,14,9,307.3161437511444,22,0.7236223760580047,0.7333333333333333,0.13535878097383652,0.8701481559143487
1871,31,13,11,441.6649954319,33,0.6975469137494726,0.5333333333333333,0.12993744568186993,0.9391460744740056
1872,29,13,8,275.8532829284668,29,0.6867865396072403,0.6,0.13086306524054941,0.921658941422804
1873,25,13,11,2181.8823132514954,80,0.8968305179466521,0.6666666666666666,0.12300074091008333,0.949383321795498
1874,27,14,10,1000.5461091995239,39,0.9719086528444885,0.7333333333333333,0.14432781442893836,0.896981610182553
1875,31,16,11,1064.3053081035614,66,0.5902179721960135,1.0,0.1483290424512545,0.9302138830644497
1876,25,12,9,579.2250416278839,52,0.6282350143583649,0.8,0.13932510833391312,0.8664399336173738
1877,27,14,10,514.5087864398956,35,0.5909292881682802,0.6666666666666666,0.13763973329365126,0.9322659778759959
1878,25,8,13,189.54436779022217,20,1.0381624178408126,0.26666666666666666,0.12315531578822828,0.8953187542687319
1879,28,13,12,596.2723541259766,22,0.827791031283873,0.6666666666666666,0.1382689569802221,0.8974344895999202
1880,24,7,12,296.22528100013733,36,0.9943013681221328,0.6666666666666666,0.13742921271469016,0.9999991390661134
1881,24,9,12,214.2856526374817,20,0.8834801370521849,0.6,0.1319331422995925,0.8263485412378634
1882,26,10,10,410.9183135032654,48,0.8898334662163936,0.7333333333333333,0.15213525670745984,0.7183108364161341
1883,30,17,7,530.5103507041931,37,0.6560489339842933,0.9333333333333333,0.1431149188890032,0.7772120931781962
1884,23,8,13,216.78335404396057,30,0.9972632373784976,0.6666666666666666,0.2986903177624869,0.9683515551599183
1885,29,16,9,1514.3805167675018,53,0.4508286489083222,0.8,0.14244369315282088,0.8959585334439385
1886,31,15,10,669.0419986248016,47,0.7605889186232111,0.6666666666666666,0.12866844728566093,0.8697134048417058
1887,24,13,10,404.7110824584961,33,0.5985389554797883,0.6666666666666666,0.13235027041384465,0.8497733251130066
1888,26,13,10,365.2836661338806,27,0.9050132899857332,0.7333333333333333,0.14284641325787548,0.8817233674828208
1889,24,14,8,735.4032549858093,57,0.38994165443052875,1.0,0.14173164740123062,0.9189787719735294
1890,30,15,10,571.6835386753082,37,0.7627795096606609,0.7333333333333333,0.13735034030551016,0.9635581860877229
1891,29,15,8,426.2492244243622,42,0.6057804540821714,0.8666666666666667,0.14730465868124537,0.8816580707348386
1892,24,8,11,210.72187638282776,23,0.9487410745961533,0.4666666666666667,0.13352949966956978,0.9000578597212276
1893,26,16,10,886.8847074508667,29,0.7856781005788775,0.6666666666666666,0.1307559666316811,0.8454353444750018
1894,30,15,10,1316.8184795379639,45,0.5774513222274591,0.7333333333333333,0.1472232640527964,0.9129251818370505
1895,29,16,9,681.6285624504089,45,0.8718431042086112,0.8,0.1355425272696261,0.9832077643470849
1896,34,18,9,657.8740038871765,39,0.38261224402193506,0.9333333333333333,0.1366463255239947,0.8902221683969311
1897,26,13,10,807.4766230583191,33,0.8024845213331715,0.7333333333333333,0.13356881512817848,0.8833199183195041
1898,26,11,13,424.10129499435425,32,0.7171180623388889,0.6,0.14640414237135074,0.9999991876309196
1899,28,14,9,740.5968296527863,59,0.6935934792493871,0.8,0.14068546043520014,0.9768891129354141
1900,30,19,8,1506.5208671092987,46,0.6635639870583868,0.6,0.1322087745617975,0.8943472249368543
1901,24,9,8,407.6364359855652,50,0.7977050216691981,0.6666666666666666,0.13176528181298108,0.8476657389370656
1902,28,15,10,814.0093536376953,54,0.4262430546966595,1.0,0.13855685823829955,0.9333942573940262
1903,27,10,12,320.3862552642822,31,0.6108264047997128,0.7333333333333333,0.13309079965000475,0.9350817228518737
1904,22,7,12,422.5024514198303,40,0.8323809039086263,0.7333333333333333,0.13569101013633877,0.9590400136330025
1905,25,8,11,243.79198479652405,27,0.9140769416918818,0.6666666666666666,0.14426419201083215,1.0000034841949108
1906,28,16,10,481.8574116230011,32,0.5521405546176575,0.8666666666666667,0.13218706608171288,0.8784523828124849
1907,28,11,12,363.34259939193726,29,1.0746450171671496,0.3333333333333333,0.13438789168318216,0.9571560646003285
1908,24,10,10,903.5132069587708,45,0.7995654349863396,0.6666666666666666,0.1491446138700554,0.9275088940249279
1909,26,13,9,609.7691335678101,56,0.7121273101928834,0.9333333333333333,0.13708919750077087,0.8695715766579771
1910,33,17,8,841.0246524810791,53,0.6661590287817404,0.7333333333333333,0.13500208456264504,0.8885326350189499
1911,23,9,12,415.85499334335327,30,0.5487237533357472,0.8666666666666667,0.13267588319711826,0.8884646737861022
1912,24,9,12,854.6382892131805,40,0.8612540346882436,0.6,0.13436430069492708,0.8324917162467297
1913,26,10,12,438.35457277297974,40,0.576701831058574,0.8666666666666667,0.13833783303182187,0.6584541596020688
1914,23,8,11,1098.0570330619812,70,0.7494891816378392,0.7333333333333333,0.29536925531796704,0.7101046894501866
1915,29,16,10,662.7589740753174,42,0.48414476458910843,0.8666666666666667,0.13744800985288824,0.960082356594856
1916,24,9,13,667.8908159732819,66,0.6189196361953603,0.8666666666666667,0.13744190585249294,0.8315689340752656
1917,24,7,13,410.6426362991333,38,0.8414750697407091,0.6,0.14515473171984578,0.8093432382673814
1918,31,16,11,619.0811767578125,36,0.7946928704967601,0.8,0.13530605622842024,0.9138708612427837
1919,29,18,6,547.453298330307,40,0.8165762998239197,0.6666666666666666,0.1374973355461534,0.7933961346763273
1920,24,8,14,371.4273684024811,37,0.7660783062090941,0.7333333333333333,0.1311365338583629,0.938172433381049
1921,28,16,8,1713.196383714676,63,0.6824247669276411,0.7333333333333333,0.13601985429772293,0.7501288340493284
1922,28,16,10,1157.2234771251678,37,0.7423694981835657,0.7333333333333333,0.14062790298310637,0.710745075706723
1923,26,11,13,497.9432740211487,40,0.6206287693382213,0.7333333333333333,0.1255068975910939,0.9344018843168382
1924,26,13,11,924.5377230644226,64,0.5779023481631756,0.8666666666666667,0.13965660535481475,0.7327132447040193
1925,27,16,8,1083.4511671066284,38,0.5525657434452949,0.9333333333333333,0.12751061891289206,0.8935169447848904
1926,29,13,9,723.1032185554504,56,0.5375673751798792,0.8666666666666667,0.13690763173812848,0.9146658276046415
1927,23,8,10,448.0509104728699,27,0.8148594956458954,0.7333333333333333,0.13618076616996005,0.8227325949475524
1928,25,11,9,517.1017014980316,50,0.7065377284552472,0.7333333333333333,0.1391532194543299,0.8440328980208307
1929,28,11,11,843.9793601036072,50,0.7348274340618697,0.8666666666666667,0.14307687959988505,0.9138270461948091
1930,30,16,8,765.5984907150269,49,0.6834858577035818,0.8,0.13908265220130855,0.9523564583229888
1931,27,12,10,979.2037537097931,42,0.8148386854501164,0.6666666666666666,0.12353136848402944,0.843096910842349
1932,23,11,8,389.1412181854248,42,0.8558862507468934,0.5333333333333333,0.2729318387924572,0.5153831956483661
1933,23,10,11,779.1973969936371,38,0.8816291178797684,0.6,0.133556205210603,0.8933629806379538
1934,26,12,9,544.5050144195557,25,0.702830276098791,0.6666666666666666,0.14387565971996455,0.8211160040188068
1935,27,16,8,911.8245799541473,63,0.5212516677577975,0.9333333333333333,0.1364924621600535,1.0000010270192234
1936,26,11,13,762.0226871967316,61,0.6784876422231149,0.6,0.1403559724680748,0.8910166447041589
1937,30,18,8,812.3000915050507,35,0.3282980816686569,0.8,0.12421107637037984,0.8929679641380796
1938,26,11,11,1053.6848454475403,51,0.5821924854128536,0.8666666666666667,0.12768148774060983,0.9647449035270362
1939,29,17,9,1072.2604763507843,61,0.658435081323092,0.6666666666666666,0.13367772838817532,0.8350905792003224
1940,21,9,9,230.73713374137878,26,0.9011276948849926,0.8,0.11712547243039732,0.8972251638432494
1941,22,7,11,171.77706837654114,22,0.7973691201100511,0.9333333333333333,0.2739109844881074,0.7638573422650913
1942,23,11,8,407.06329441070557,42,0.7358736517056421,0.8,0.14622938925472312,0.88092380936589
1943,26,9,11,726.7139537334442,40,0.807841883200651,0.7333333333333333,0.1411235341040074,0.7030278059024166
1944,26,8,11,610.1841781139374,50,0.8128102461206026,0.5333333333333333,0.2816367217790238,0.880106902562736
1945,29,15,9,1069.925044298172,39,0.7205794766724317,0.8,0.12996532532741822,0.9500969551065753
1946,30,15,10,1523.9043443202972,54,0.7164604055366358,0.8666666666666667,0.13249744576163427,0.9174840797573306
1947,26,11,13,1184.188725233078,96,0.6138360380466107,0.8666666666666667,0.13517932864562224,0.95104039298951
1948,24,11,9,713.2070262432098,66,0.6048467249997213,0.6666666666666666,0.12819666024854515,0.9045220432709504
1949,27,15,8,614.3756427764893,47,0.6241765554710839,0.7333333333333333,0.13343249492300888,0.831034706248929
1950,27,13,10,681.1579787731171,48,0.5284988698959711,0.8,0.13894827071147545,0.9636164399464541
1951,23,9,13,319.7145652770996,33,0.7761513627416655,0.7333333333333333,0.2778080308169303,0.6073497332604002
1952,30,12,13,480.6564016342163,32,0.7842471917483216,0.7333333333333333,0.14541710713736197,0.9308056513527907
1953,22,9,10,533.9292578697205,31,0.807374311741286,0.6666666666666666,0.1440516557303885,0.7638935082737744
1954,27,18,9,401.3050742149353,26,0.8559562041065928,0.6,0.1300510677826902,0.8367911563363544
1955,25,13,8,749.4335722923279,48,0.5170110618526766,0.9333333333333333,0.14747587976725504,0.7277711881206076
1956,24,11,11,1287.627695798874,57,0.9536153476858263,0.5333333333333333,0.13090426995674093,0.930690220851935
1957,31,13,12,424.07986330986023,30,0.7227857490711219,0.8,0.1593247419375162,0.9040222322653824
1958,24,9,14,232.65013694763184,21,0.742598862292303,0.6,0.15015828163709963,0.8744826021042027
1959,25,10,10,483.4687657356262,46,0.9983104196292067,0.6666666666666666,0.1448889784872533,0.9202059843325707
1960,21,7,11,332.74729466438293,33,0.852338002763041,0.7333333333333333,0.27903817121313584,0.5385724716829537
