Id,Number of gates,Parameterized gates,Non-local gates,Training time,Training iterations,CrossEntropy,Accuracy,Hilbert-Schmidt norm,Meyer Wallach,FP1,FP2,DKL
2808,31,18,8,979.3508596420288,63,0.6068748278696352,0.8666666666666667,0.13092036415184774,0.8588589624505257,0.06100252621239829,0.00815003283439847,0.06561234215179183
2809,24,6,15,389.61758756637573,54,0.6134417095118817,0.9333333333333333,0.2783440527379222,0.866234352414132,0.12546391106616442,0.0402749058570507,0.7673062676469391
2810,26,12,12,1004.9191060066223,41,0.6107053779957058,0.8,0.1304552395367309,0.8820132220034256,0.06427370151560809,0.011027174345433662,0.17030816112568484
2811,27,16,10,698.1697473526001,44,0.4018428051724037,0.9333333333333333,0.13602189820832206,0.8904626454146032,0.062396260655756805,0.008301484147525429,0.05896242311199851
2812,26,10,12,993.7617387771606,46,0.7843330947015607,0.7333333333333333,0.4456488708375175,0.4270087771689785,0.2475451277102006,0.1027490987506407,2.5266080218289333
2813,26,14,11,286.86949491500854,21,0.8525087875101968,0.7333333333333333,0.13153351263493265,0.7380418790102045,0.060079988689360195,0.010320616536610703,0.18816048870474458
2814,21,8,9,395.4327828884125,51,0.9300507454521532,0.5333333333333333,0.2842548046872353,0.8996376466123569,0.12308046724684596,0.04624268628085965,1.2101718969372262
2815,28,18,5,391.68940711021423,27,0.932286238381571,0.6666666666666666,0.11976832011718612,0.8940520746808258,0.059155391696722896,0.013426074295850726,0.5609683626964614
2816,27,10,11,256.5301990509033,26,0.8446960669927038,0.6,0.12361694527761129,0.8798667364143589,0.0614877201755364,0.010441224179027493,0.1690690234218088
2817,30,18,8,1903.2467470169067,66,0.3799447374874166,0.9333333333333333,0.12790733052507913,0.941727771784228,0.06210329383445068,0.008244500515461946,0.06098323397511024
2818,21,11,8,536.8735635280609,29,0.6070817017518293,0.8,0.14361268340127845,0.9109366560898441,0.0627769397903012,0.010672786300127175,0.16354856588714362
2819,28,10,13,287.88092970848083,26,0.9347067598720314,0.5333333333333333,0.13604300791031457,0.8713708270408634,0.062015047779616875,0.01567837252499233,0.7631809582845891
2820,28,11,9,417.96961975097656,39,1.0110244371380743,0.4666666666666667,0.13077457705460854,0.890081064681954,0.06228004104991692,0.012537484216156124,0.3239723379762155
2821,28,17,7,1226.1193497180939,86,0.6584109054015403,0.7333333333333333,0.15192737111294133,0.8934792145611553,0.06427739011538536,0.01380619980376427,0.38050331412941407
2822,29,7,13,486.8719050884247,58,0.9676668541237584,0.8,0.13356646624503682,1.000001077978291,0.06550686355376369,0.016202030590258033,0.5712200262791198
2823,31,18,11,389.5652275085449,22,0.6031328666281447,0.7333333333333333,0.16487038743685736,0.8962744396286203,0.06447585716298829,0.011680379163960072,0.19556957311924117
2824,29,10,12,681.118634223938,33,0.900461944660932,0.6666666666666666,0.14884475890076446,0.9207098136103966,0.06164053412632763,0.00896754343762098,0.09473724384144513
2825,30,16,11,734.2877373695374,42,0.5908008003667855,0.5333333333333333,0.15104493366677202,0.925973846595582,0.06250685661990729,0.01056691351800568,0.16178406655376845
2826,26,11,10,829.3885657787323,38,0.7370713835056425,0.8,0.13851574967922503,0.8903784360873924,0.06409056327008035,0.012363852397512667,0.34104150200872957
2827,24,9,9,231.13065099716187,26,0.7298419121594434,0.6,0.45774826377782796,0.9467426674402535,0.24628176718771896,0.10188349496169832,2.52746748410153
2828,28,13,11,274.56750535964966,21,0.7088124752666877,0.9333333333333333,0.1370651976889608,0.9786055228217642,0.06296650196360794,0.008584662160253938,0.06466337025581924
2829,29,16,6,1585.84073472023,117,0.5183900299693524,0.8,0.1457657090769074,0.9519290352512121,0.061613105252232285,0.009619866700679573,0.140233492135179
2830,32,16,9,1525.4510366916656,53,0.8011925120212894,0.7333333333333333,0.1356154933863734,0.9319373163832967,0.06258173648758013,0.008424530596532953,0.06284922229406584
2831,28,14,7,502.8010311126709,23,0.4691418064671017,0.8,0.14249679740311014,0.8486478439422348,0.06271319263863247,0.012520964540109142,0.3297374433820127
2832,34,18,5,838.0317807197571,62,0.706796541653024,0.8,0.1351246185349452,0.94839688105125,0.06319587858942252,0.00866232988357239,0.06245243683349067
2833,28,10,12,626.5155999660492,54,0.864423080981109,0.8666666666666667,0.14532175726227392,0.8856774205975333,0.06358274441340404,0.010993836285544267,0.15942581987555948
2834,25,12,11,516.8877053260803,44,0.5787003772861895,0.9333333333333333,0.13614561772726838,0.9214729251743947,0.0645487707193469,0.012057584730090356,0.23094438219871954
2835,28,12,13,837.4926183223724,30,0.773445454664561,0.6666666666666666,0.14503237303645763,0.7907585398538022,0.061581946916449484,0.01038676362733513,0.1809832726831957
2836,33,19,8,1203.3124527931213,66,0.5244404838653187,0.8666666666666667,0.14879132119744776,0.8332368466776459,0.06265676005158387,0.00997476083096559,0.14044612005793627
2837,24,4,14,200.5866723060608,22,1.0168478064329831,0.6666666666666666,0.27804125786191464,1.0000023355263012,0.12424808352034825,0.04783361340948163,1.2598365062329624
2838,21,6,12,202.08331751823425,30,1.0024264953118043,0.4,0.14111979993490217,0.8257275821341764,0.06080911146295845,0.015703301507890947,0.8114746808730245
2839,27,13,13,493.45439052581787,36,0.6382010455061562,0.9333333333333333,0.1402833979816603,0.8948386721879078,0.06410458391726755,0.010757675395215086,0.15678615425630293
2840,31,14,8,814.9709022045135,63,0.7423853599507669,0.6666666666666666,0.1368607557908567,0.8608783950174849,0.0627980492943747,0.009099703091243408,0.08841832998510038
2841,31,14,10,457.52569007873535,30,0.7736107578322355,0.6,0.12702217155784334,0.7861228293066841,0.06364297317690833,0.011288618889017481,0.1862920704135443
2842,25,9,11,297.4691016674042,32,0.7955123221680084,0.4666666666666667,0.13903452473133165,1.0000001765415882,0.062460301516552,0.018572416797855408,1.0253496069682713
2843,25,9,13,680.7941961288452,67,0.6225295498776297,0.9333333333333333,0.14487195417413515,0.8662684962890157,0.06234079405815903,0.01327860339955341,0.4069023371621492
2844,27,14,10,287.6567850112915,21,0.739146587653979,0.9333333333333333,0.14411144278598856,0.914561061162717,0.06495546680569367,0.01366772999899693,0.42777448347903163
2845,26,10,10,1131.9543204307556,61,0.35819477391028154,0.9333333333333333,0.1228066867017891,0.9523977499718467,0.06086656251081923,0.015689851734935555,0.7872194871317882
2846,26,12,10,1109.3489253520966,48,0.5533352901841208,0.8,0.13588192726519688,0.9061485679342078,0.061975855394631615,0.008699515451804177,0.07659157249924632
2847,24,11,9,460.54386043548584,45,0.6028787422800675,0.8,0.13641903043468556,0.8094226774014948,0.06421346646199308,0.013558162795942264,0.44955255636262825
2848,30,12,10,418.0790591239929,32,0.6790733400050808,0.8,0.13817298266303088,0.6412088074747209,0.06494846166357914,0.014754780929771914,0.5143646953123869
2849,24,9,11,295.9304459095001,30,0.6930277489466602,0.8666666666666667,0.1392020774706604,0.9806204860896744,0.06157418679850746,0.010602722916785155,0.17670496073598457
2850,24,6,14,304.50004172325134,41,0.8299678991340955,0.8,0.2766696160665689,0.5279648534344976,0.1264652900799264,0.0487089688322793,1.2648728226342723
2851,32,12,10,741.9434053897858,31,0.7100890076537603,0.6666666666666666,0.12749664719986145,0.9246808054171552,0.06067791042168951,0.01145448652862827,0.2810855549516002
2852,27,10,11,476.20280838012695,46,0.6160440748953069,0.8,0.13820178680073184,0.9048249197017476,0.06393097287756631,0.010786214499703453,0.15290605748963348
2853,24,11,8,408.3580107688904,42,0.8384159000434458,0.6,0.26967317567469823,0.6943554369689422,0.12545113389561602,0.0489785180807258,1.3047388518103784
2854,24,7,11,363.0090036392212,49,0.8207406170252153,0.8666666666666667,0.1366476815997935,0.9370310588987263,0.06377622230362208,0.01950390833317942,1.0614103805647097
2855,24,9,11,600.3792963027954,63,0.5024228654959837,0.8,0.14544173618735073,0.896584947992984,0.06148516314992976,0.011198822072289255,0.24122038028972503
2856,22,6,13,257.52119302749634,40,0.9173014104194845,0.5333333333333333,0.12163409775711137,0.7052724629122535,0.061421269040767994,0.0193907693607246,1.2023524466355306
2857,29,15,10,671.7739763259888,44,0.7361803271202375,0.8,0.13290004770486305,0.9809640260185326,0.06402528774276928,0.01163286236160185,0.20434440853113528
2858,26,8,13,415.66222310066223,44,0.43378483486058,0.9333333333333333,0.14767504708585572,0.9280817620438131,0.06269540127189045,0.012007499611886902,0.2557919824181223
2859,32,19,8,1016.333470582962,35,0.6035667151788123,0.8666666666666667,0.13783779289030246,0.9691410795283951,0.06251727541323067,0.008862432671262752,0.07470725470667608
2860,28,13,7,346.6854224205017,30,0.7701543964969472,0.6666666666666666,0.13570259831951187,0.8794007423929939,0.06185032289741449,0.011767200380461086,0.273297575010334
2861,29,16,10,692.8917298316956,42,0.644203459494616,0.8666666666666667,0.13377078455118477,0.9165103157040739,0.06119756360285427,0.010861072446587756,0.24742384163076722
2862,30,12,14,316.48905515670776,23,0.9661131952026201,0.6,0.1351467731241321,0.875181433376817,0.06018133448512641,0.010246107369310233,0.19766176514239042
2863,27,13,11,922.5074419975281,38,0.7657101970098154,0.6666666666666666,0.1307059486072945,0.8839908655795693,0.06382567504992384,0.01289754180018712,0.2931913607003397
2864,26,10,8,303.5275082588196,36,0.6967119522002038,0.6666666666666666,0.12995211907811416,0.8680454644296622,0.06313246066990871,0.011588412635902472,0.22916936786908726
2865,30,18,7,621.3877894878387,42,0.8737065730132598,0.6,0.1265578890140045,0.946072971709894,0.06081847041357191,0.009385183533448107,0.13432690713780365
2866,25,10,12,573.8567891120911,55,0.6495918746555754,0.6,0.132587896717379,1.0000010871269789,0.06464029804999052,0.018146932944589377,0.8654075801850929
2867,28,16,7,631.2320592403412,26,0.9029491423107923,0.7333333333333333,0.13938298313517575,0.8737510595567719,0.06367312918079267,0.013040017372973639,0.3341316618834065
2868,33,17,7,542.411123752594,37,0.6997087164651727,0.8,0.13659757823720656,0.8422136477168961,0.06342000216591037,0.01164342015419928,0.22307710432131472
2869,20,7,12,324.268315076828,42,0.9240083281390449,0.4666666666666667,0.2862040313926504,0.7626197269064835,0.1245219142625192,0.04041537098133102,0.817744266322222
2870,23,7,13,286.6488130092621,41,0.9156482287705042,0.6666666666666666,0.13397236551347178,0.9592188865427069,0.06253036970051615,0.015689274009992805,0.6657222907965707
2871,26,10,11,555.5263206958771,26,0.6705607929285763,0.9333333333333333,0.14075037880713218,0.9830467319343212,0.06288568792088844,0.011330234052317652,0.21541267129434755
2872,27,13,12,836.0913174152374,55,0.5949025851991189,0.8,0.1493964156515568,0.8743178276045873,0.06367494615679624,0.012842153639076693,0.3217324072224909
2873,25,13,11,427.930202960968,34,0.6713508472341008,0.9333333333333333,0.134106998457058,0.8564895521940052,0.064062454279958,0.012192003605824979,0.25652449453300463
2874,25,17,7,2113.1759371757507,83,0.6388160709485368,0.6666666666666666,0.13515923021673132,0.912860879579172,0.06512137317320524,0.010446533652816763,0.10933626090532142
2875,27,10,13,408.07239389419556,34,0.9122605276563412,0.4666666666666667,0.14288823459178104,0.9503324469970381,0.061634989001826054,0.011976755265911614,0.3429373853109841
2876,27,15,5,277.81801652908325,25,0.9357128131742386,0.6,0.12481842009645741,0.7041833671392278,0.06266082881394316,0.013316806932272909,0.3963839408013613
2877,25,10,10,299.72816228866577,28,1.072347206536906,0.5333333333333333,0.1350085711526987,0.6765928313065734,0.062143735543708,0.014515068452880232,0.6019824248256868
2878,23,13,6,639.811808347702,34,0.5900452304593568,0.8,0.13811323668483166,0.8860231209559604,0.06367674748714688,0.011594374917404027,0.288548313650118
2879,23,7,14,639.2838711738586,36,0.7695941242870405,0.8,0.15063561079969706,0.8862462548372732,0.06467791078350023,0.01592509229081114,0.6448430208711258
2880,27,11,10,379.03246903419495,32,0.8467024781125144,0.7333333333333333,0.1456468689513792,0.9657556702461205,0.06060363854831333,0.016769140121015873,0.962719691196297
2881,26,10,10,395.57335114479065,36,0.7569436917378016,0.6666666666666666,0.284867621561552,0.9304031398264297,0.1267609369284239,0.04658281159790055,1.1212112287975848
2882,22,8,5,441.12705969810486,72,0.9338507806726457,0.4,0.14993433900367784,0.7164774526200139,0.06241807739618531,0.015015971233131248,0.5292100832629003
2883,30,17,9,925.3549032211304,54,0.8287230319576818,0.5333333333333333,0.13431480765181014,0.9352258307163933,0.0629008361912957,0.012624594615477798,0.3226600568612068
2884,29,13,13,872.9783782958984,63,0.9371960035917031,0.5333333333333333,0.13122314526936601,0.9457450863346547,0.06051139474382526,0.009917930901931967,0.1856635144526379
2885,24,7,13,423.573281288147,28,0.7964366801075149,0.6,0.13264044155348131,0.6740743614882249,0.06410309573604514,0.019474347006256915,0.9970000007169635
2886,25,10,13,303.80337476730347,27,0.7237010682218928,0.6,0.12004478828036362,0.9625837618671369,0.06467148323368974,0.013911973358515541,0.3978700569451832
2887,28,12,10,271.1638379096985,22,1.1230267936181124,0.6,0.1389959454509951,0.8717668910961761,0.0650102189153104,0.016685672727305725,0.677492426043333
2888,28,12,13,832.6032574176788,33,0.7546739736169606,0.6666666666666666,0.28827837983583887,0.8654990841997885,0.12280914807614594,0.03554574569430577,0.630138095043506
2889,28,14,8,729.2861671447754,31,0.749012369474433,0.7333333333333333,0.14135890554252561,0.6871442512331903,0.062419578986475245,0.012718600783339551,0.3925598509241785
2890,27,10,11,234.89361667633057,20,0.8795311469926036,0.3333333333333333,0.2864300804853292,0.9264915330111738,0.12257749971126841,0.03550419694063279,0.6185697114165324
2891,27,15,9,568.8003816604614,41,0.8826594799125704,0.6666666666666666,0.12773128278469267,0.9763522435652976,0.06300476617404809,0.010525152259592377,0.16222552664490225
2892,25,10,12,722.7402250766754,65,0.6077445204455255,0.6666666666666666,0.13926463080366117,0.7266133449654952,0.06323786484984571,0.0139123959042048,0.46497987139115154
2893,22,8,11,319.405832529068,21,0.8679395257327546,0.7333333333333333,0.2863704988761904,0.45568364535339756,0.12498034550273798,0.04166753002076597,0.8656587842541235
2894,28,11,9,563.3630290031433,31,0.8914344879490101,0.5333333333333333,0.13396898042939726,0.8864563013711663,0.06447781300663924,0.011439393437618009,0.17984418503430938
2895,27,9,11,209.46530294418335,23,0.8268676928424362,0.7333333333333333,0.12987217124349498,0.903406235808889,0.06216596270915179,0.015230882796180173,0.6777551136849069
2896,26,12,12,624.1313529014587,44,0.8125176545099798,0.4666666666666667,0.14370163322903634,0.9913507958079464,0.061486337565617805,0.013340015291411026,0.5047713144910377
2897,24,12,11,800.4396753311157,35,0.8241395507181145,0.8666666666666667,0.28683921375538746,0.7581578836898184,0.12496149773823359,0.037493617893078826,0.6937511421597709
2898,30,12,13,570.0715544223785,39,0.8858655346022796,0.4666666666666667,0.13204530849649312,0.9327864453986475,0.06568492819789394,0.013800238210798602,0.39571966643080025
2899,29,11,10,311.0562047958374,28,0.8870366002234302,0.6666666666666666,0.13675869222015485,0.9192026591810223,0.06380348962660601,0.013434908069467906,0.3826178633821904
2900,22,9,11,460.3161096572876,24,1.0447968115633794,0.2,0.1323334144117114,0.8437333925450042,0.06461116949762627,0.018566632368895535,0.9748034986036653
2901,27,14,8,310.6429166793823,25,0.8879083475359055,0.6666666666666666,0.132647159764557,0.917709110348494,0.06509920775059579,0.01338491498776798,0.35809121479724937
2902,31,15,12,1286.4575726985931,74,0.5962099335720834,0.8666666666666667,0.13460837163793696,0.8350525004917627,0.06372647078179135,0.009586568576383545,0.09145262696373523
2903,29,11,11,333.55625581741333,29,0.9007273554178457,0.5333333333333333,0.2784933820403012,0.9349927285546009,0.1286867350872099,0.05466463256791575,1.6022210976849025
2904,25,12,8,366.7434048652649,33,0.52534363649849,0.7333333333333333,0.14183570106084475,0.9595201026961577,0.0626931365778221,0.015057532098011743,0.6088928642159157
2905,29,15,9,367.3444311618805,27,0.8068666193855982,0.7333333333333333,0.1343325820722011,0.8720502779140042,0.062037277330068016,0.00903342799632913,0.08819446320550436
2906,27,12,9,483.70158791542053,47,0.734930001332351,0.8,0.14026543402315722,0.9881717263847846,0.06176892739497448,0.01121851483519326,0.21940390198870427
